"SiteID","FEC","Value"
"410729",47.0020543691176,72.7939987183
"410729",6.99918780755817,714.7659912109
"410729",16.000191104104,333.3829956055
"410729",5.00214992116956,961.2030029297
"410729",16.9987100472983,311.316986084
"410729",19.0005255362859,276.4370117188
"410729",22.0008599684678,237.3869934082
"410729",9.9995222397401,539.2360229492
"410729",76.0021021451436,18.7759990692
"410729",3.00033443218193,1551.2950439453
"410729",25.9997133438441,183.341003418
"410729",64.0007644164158,33.9319992065
"410729",67.0010988485978,29.642999649
"410729",60.0019110410396,40.608001709
"410729",35.0007166403899,118.4509963989
"410729",36.9977545267785,110.5
"410729",48.0005733123119,69.8069992065
"410729",80.9994744637141,15
"410729",51.9994266876881,57.8100013733
"410729",73.0017677129616,22.1959991455
"410729",77.9991400315322,17.045999527
"410729",51.0009077444938,60.6030006409
"410729",64.9992833596101,32.4350013733
"410729",77.0006210883379,17.908000946
"410729",54.9997611198701,50.7120018005
"410729",89.0019588170656,8.7030000687
"410729",45.0002388801299,79.6129989624
"410729",67.9996177917921,28.3729991913
"410729",97.9981845110124,1.2869999409
"410729",84.9983278390904,12.1000003815
"410729",96.9996655678181,1.9379999638
"410729",92.0022932492475,6.0999999046
"410729",83.999808895896,12.7539997101
"410729",94.9978500788305,3.3789999485
"410729",93.9993311356361,4.3239998817
"410729",74.000286656156,21.0429992676
"410729",57.0015766088577,46.4570007324
"410729",90.9989967034542,6.9549999237
"410729",55.9982800630644,48.3790016174
"410729",78.9976589747265,16.3239994049
"410729",96.0011466246238,2.5290000439
"410729",99.995222397401,0
"410729",81.9979934069084,14.2980003357
"410729",74.9988055993502,19.8029994965
"410729",44.0017199369356,83.3820037842
"410729",23.9978978548564,207.7070007324
"410729",22.9993789116621,223.1750030518
"410729",21.0023410252735,249.2940063477
"410729",86.0016243848837,11.123000145
"410729",35.9992355835842,114.202003479
"410729",42.9984233911423,86.9459991455
"410729",34.0021976971955,124.1650009155
"410729",58.9986144952463,42.3120002747
"410729",52.9979456308824,55.2179985046
"410729",2.00181548898763,2207.0380859375
"410729",12.0013377287277,452.4909973145
"410729",80.0009555205198,15.6280002594
"410729",68.9981367349864,27.0839996338
"410729",87.9986622712723,9.4910001755
"410729",93.0008121924418,5.1680002213
"410729",70.0014332807797,25.8640003204
"410729",70.999952223974,24.5939998627
"410729",41.0013855047537,94.9720001221
"410745",74.9986415258382,2.5290000439
"410745",27.001032440363,5.8600001335
"410745",13.9977177634081,16.1459999084
"410745",97.0004890506983,1.5659999847
"410745",5.99902189860349,51.0550003052
"410745",15.9973917296093,13.3339996338
"410745",66.0001086779329,2.7909998894
"410745",31.0003803727653,4.9369997978
"410745",0.999836983100581,202.1349945068
"410745",18.0024995924578,11.0059995651
"410745",99.9945661033527,0
"410745",22.0018475248601,7.9800000191
"410745",23.0016845079607,7.4210000038
"410745",77.9981524751399,2.4530000687
"410745",70.9992935934359,2.6410000324
"410745",6.99885888170407,43.8969993591
"410745",19.0023365755583,10.154999733
"410745",86.0022822365919,2.1730000973
"410745",94.0009781013965,1.8020000458
"410745",30.0005433896647,5.1430001259
"410745",96.0006520675977,1.6529999971
"410745",12.9978807803076,18.0809993744
"410745",11.998043797207,20.4109992981
"410745",57.0015758300277,3.111000061
"410745",7.99869586480465,37.3120002747
"410745",35.9995652882682,4.3289999962
"410745",47.9976090854752,3.510999918
"410745",82.9973373906428,2.2899999619
"410745",17.0026626093572,12.1289997101
"410745",59.0012497962289,3.0369999409
"410745",87.0021192196924,2.1400001049
"410745",88.001956202793,2.0940001011
"410745",99.0001630168994,1.2829999924
"410745",92.0013041351954,1.8880000114
"410745",24.0015214910612,6.9569997787
"410745",2.99951094930174,95.1640014648
"410745",98.0003260337988,1.4589999914
"410745",85.0024452534913,2.2119998932
"410745",95.0008150844971,1.7289999723
"410745",42.9984241699723,3.7720000744
"410745",14.9975547465087,14.8350000381
"410745",34.9997283051676,4.4279999733
"410745",76.9983154920393,2.4809999466
"410745",56.0017388469271,3.1540000439
"410745",75.9984785089388,2.5069999695
"410745",69.9994566103353,2.6740000248
"410745",21.0020105417595,8.6190004349
"410745",0.00543389664728577,1435.7340087891
"410745",49.9972830516764,3.4170000553
"410745",28.0008694234636,5.5749998093
"410745",29.0007064065641,5.353000164
"410745",26.0011954572624,6.1979999542
"410745",36.9994022713688,4.2179999352
"410745",68.9996196272347,2.7009999752
"410745",79.9978264413411,2.3929998875
"410745",64.0004347117318,2.8570001125
"410745",66.9999456610335,2.7569999695
"410745",4.99918491550291,61.6800003052
"410745",53.0022278976254,3.2769999504
"410745",63.0005977286312,2.8870000839
"410745",78.9979894582405,2.4270000458
"410745",72.998967559637,2.5840001106
"410745",62.0007607455306,2.9240000248
"410745",44.9980981361734,3.6619999409
"410745",20.0021735586589,9.3360004425
"410745",91.0014671520948,1.9359999895
"410745",51.0025539314242,3.375
"410745",73.9988045427376,2.5569999218
"410745",71.9991305765364,2.6150000095
"410745",90.0016301689942,1.993999958
"410745",10.9982068141064,23.3990001678
"410745",3.99934793240233,75.2379989624
"410745",60.0010867793295,2.9960000515
"410745",67.9997826441341,2.7330000401
"410745",55.0019018638266,3.1900000572
"410745",84.0026082703907,2.253000021
"410745",48.9974460685758,3.4709999561
"410745",54.002064880726,3.2349998951
"410745",37.9992392544694,4.1339998245
"410745",46.9977721023746,3.5639998913
"410745",89.0017931858936,2.0469999313
"410745",38.99907623757,4.0520000458
"410745",33.0000543389665,4.632999897
"410745",33.9998913220671,4.5240001678
"410745",8.99853284790523,31.216999054
"410745",81.9975004075422,2.3289999962
"410745",45.997935119274,3.614000082
"410745",39.9989132206705,3.9809999466
"410745",40.9987502037711,3.9100000858
"410745",80.9976634244417,2.3659999371
"410745",25.0013584741618,6.5580000877
"410745",41.9985871868717,3.8420000076
"410745",65.0002716948324,2.8269999027
"410745",58.0014128131283,3.0759999752
"410745",32.0002173558659,4.7670001984
"410745",52.0023909145248,3.3229999542
"410745",61.00092376243,2.9639999866
"410745",93.0011411182959,1.8389999866
"410745",9.99836983100581,26.875
"410745",43.9982611530729,3.7179999352
"410745",1.99967396620116,132.8159942627
"410746",14.002519029626,2.2980000973
"410746",96.0024095065988,0.0340000018
"410746",11.9982476315645,3.1670000553
"410746",32.0026285526532,0.4300000072
"410746",45.9996714309183,0.2899999917
"410746",44.0008761842177,0.3059999943
"410746",55.9991238157823,0.2179999948
"410746",37.999014292755,0.3569999933
"410746",96.9990690542687,0.0260000005
"410746",50.9993976233503,0.2529999912
"410746",60.9988500082142,0.1899999976
"410746",42.998740485187,0.3129999936
"410746",65.9985762006462,0.1599999964
"410746",80.9977547779421,0.0839999989
"410746",47.0018071299491,0.2809999883
"410746",75.9980285855101,0.1070000008
"410746",16.9979738239965,1.5019999743
"410746",67.0007118996769,0.1550000012
"410746",62.9976452549148,0.1790000051
"410746",88.9984119161054,0.057
"410746",93.0014785608674,0.0469999984
"410746",83.0020261760035,0.0759999976
"410746",68.9995071463775,0.1449999958
"410746",85.0008214227041,0.0689999983
"410746",91.9993428618367,0.0500000007
"410746",85.997480970374,0.0659999996
"410746",19.0022452220579,1.1710000038
"410746",86.9996166694047,0.063000001
"410746",93.9981381085373,0.0439999998
"410746",90.0005476151361,0.0549999997
"410746",11.0015880838946,3.7339999676
"410746",95.000273807568,0.0399999991
"410746",16.0013142763266,1.7050000429
"410746",52.9981928700509,0.2389999926
"410746",14.9991785772959,1.9839999676
"410746",78.9989595312414,0.0930000022
"410746",18.0001095230272,1.3370000124
"410746",88.0017523684355,0.0599999987
"410746",44.9975357318876,0.2980000079
"410746",21.9977000164285,0.8439999819
"410746",72.0004380921089,0.1270000041
"410746",40.9999452384864,0.3300000131
"410746",1.00213569903072,33.5629997253
"410746",57.001259514813,0.2119999975
"410746",27.9995619078911,0.5230000019
"410746",39.0011499917858,0.34799999
"410746",62.000985707245,0.1850000024
"410746",36.0002190460544,0.3770000041
"410746",24.0019714144899,0.6940000057
"410746",47.998466677619,0.273999989
"410746",49.0006023766497,0.2669999897
"410746",8.9973166858332,5.0469999313
"410746",19.9989047697278,1.0420000553
"410746",22.9998357154592,0.7580000162
"410746",60.0021904605443,0.1949999928
"410746",21.0010404687586,0.9369999766
"410746",73.0025737911396,0.1220000014
"410746",26.0007666611905,0.6000000238
"410746",24.9986309621598,0.6470000148
"410746",34.9980833470237,0.3880000114
"410746",1.99879524670062,21.5100002289
"410746",4.99972619243196,9.4359998703
"410746",67.9973714473468,0.1509999931
"410746",39.9978095394557,0.3389999866
"410746",55.0024642681124,0.224999994
"410746",13.0003833305953,2.6970000267
"410746",34.0014237993538,0.4009999931
"410746",31.0004928536225,0.449000001
"410746",6.00186189146268,7.8680000305
"410746",3.00093094573134,15.0229997635
"410746",63.9997809539456,0.172999993
"410746",49.9972619243196,0.2599999905
"410746",26.9974262088604,0.5600000024
"410746",57.9979190624829,0.2070000023
"410746",42.0020809375171,0.3219999969
"410746",6.99852143913258,6.6420001984
"410746",75.0013690378402,0.1120000035
"410746",8.0006571381633,5.6479997635
"410746",32.9992881003231,0.4140000045
"410746",81.9998904769728,0.0799999982
"410746",29.0016976069219,0.4950000048
"410746",52.001533322381,0.2460000068
"410746",77.0001642845408,0.1030000001
"410746",91.0026833141668,0.0529999994
"410746",0.00547615136082361,492.8729858398
"410746",9.99945238486392,4.3410000801
"410746",99.9945238486392,0
"410746",73.9992333388095,0.1169999987
"410746",65.0019166529763,0.1659999937
"410746",98.0012047532994,0.0189999994
"410746",78.0022999835715,0.0979999974
"410746",70.0016428454083,0.1400000006
"410746",83.9986857236734,0.0729999989
"410746",54.0003285690816,0.2329999954
"410746",29.9983571545918,0.4709999859
"410746",59.0000547615136,0.201000005
"410746",80.0010952302722,0.0890000015
"410746",98.9978643009693,0.0109999999
"410746",70.9983023930781,0.1340000033
"410746",3.99759049340124,11.6309995651
"410746",37.0023547450852,0.3659999967
"410753",33.0018436784178,0.9229999781
"410753",78.9988267500978,0.200000003
"410753",41.0022906307615,0.7289999723
"410753",47.0026258450193,0.621999979
"410753",34.0018995474608,0.8880000114
"410753",37.0020671545896,0.8119999766
"410753",14.0007821666015,3.2460000515
"410753",49.9972065478518,0.5770000219
"410753",40.0022347617185,0.7490000129
"410753",52.9973741549807,0.5279999971
"410753",8.00044695234371,7.3499999046
"410753",99.9944130957037,0
"410753",16.0008939046874,2.6809999943
"410753",35.0019554165037,0.8610000014
"410753",59.9977652382815,0.4269999862
"410753",36.0020112855467,0.8360000253
"410753",18.0010056427733,2.2539999485
"410753",12.0006704285156,4.0999999046
"410753",54.9974858930667,0.4990000129
"410753",68.9982680596681,0.3160000145
"410753",21.0011732499022,1.7410000563
"410753",10.0005586904296,5.3299999237
"410753",27.00150846416,1.1920000315
"410753",28.001564333203,1.1330000162
"410753",20.0011173808593,1.9019999504
"410753",53.9974300240237,0.5149999857
"410753",70.9983797977541,0.2910000086
"410753",51.9973182859378,0.5440000296
"410753",2.00011173808593,26.6940002441
"410753",26.001452595117,1.2610000372
"410753",17.0009497737304,2.4500000477
"410753",6.00033521425778,10.3599996567
"410753",0.0055869042963294,307.7749938965
"410753",11.0006145594726,4.6139998436
"410753",49.0027375831052,0.5939999819
"410753",9.00050282138667,6.271999836
"410753",25.0013967260741,1.3350000381
"410753",46.0025699759763,0.6370000243
"410753",56.9975976311526,0.4690000117
"410753",45.0025141069333,0.6549999714
"410753",57.9976535001955,0.4550000131
"410753",42.0023464998045,0.7099999785
"410753",58.9977093692385,0.4410000145
"410753",85.9992178333985,0.1439999938
"410753",44.0024582378904,0.6740000248
"410753",48.0026817140622,0.6100000143
"410753",39.0021788926756,0.7710000277
"410753",60.9978211073244,0.4160000086
"410753",23.0012849879882,1.5190000534
"410753",66.9981563215822,0.3429999948
"410753",65.9981004525392,0.3549999893
"410753",55.9975417621096,0.4850000143
"410753",73.998547404883,0.2549999952
"410753",5.00027934521482,12.6190004349
"410753",69.9983239287111,0.3039999902
"410753",84.9991619643556,0.1509999931
"410753",4.00022347617185,15.8699998856
"410753",31.0017319403319,0.9919999838
"410753",22.0012291189452,1.6299999952
"410753",29.0016202022459,1.0750000477
"410753",15.0008380356444,2.9400000572
"410753",19.0010615118163,2.0610001087
"410753",43.0024023688474,0.6909999847
"410753",74.9986032739259,0.2440000027
"410753",89.9994413095704,0.1190000027
"410753",91.9995530476563,0.1099999994
"410753",88.9993854405274,0.123999998
"410753",92.9996089166993,0.1059999987
"410753",3.00016760712889,20.1469993591
"410753",93.9996647857422,0.1000000015
"410753",76.9987150120118,0.2210000008
"410753",63.9979887144533,0.3799999952
"410753",87.9993295714844,0.1309999973
"410753",95.9997765238281,0.0869999975
"410753",80.9989384881837,0.1829999983
"410753",71.998435666797,0.2800000012
"410753",67.9982121906252,0.3289999962
"410753",50.9972624168948,0.5619999766
"410753",77.9987708810548,0.2099999934
"410753",38.0021230236326,0.7910000086
"410753",86.9992737024415,0.1379999965
"410753",97.9998882619141,0.0670000017
"410753",98.999944130957,0.0529999994
"410753",81.9989943572267,0.174999997
"410753",96.9998323928711,0.0790000036
"410753",1.00005586904296,40.8849983215
"410753",62.9979328454104,0.3919999897
"410753",61.9978769763674,0.4040000141
"410753",7.00039108330074,8.7390003204
"410753",24.0013408570311,1.4179999828
"410753",94.9997206547852,0.0939999968
"410753",32.0017878093748,0.9570000172
"410753",83.9991060953126,0.1589999944
"410753",13.0007262975585,3.5690000057
"410753",79.9988826191407,0.1920000017
"410753",75.9986591429689,0.2329999954
"410753",72.99849153584,0.2680000067
"410753",64.9980445834963,0.3689999878
"410753",82.9990502262696,0.1669999957
"410753",90.9994971786133,0.1150000021
"410753",30.0016760712889,1.0319999456
"410761",5.99820948970457,2417.4938964844
"410761",23.9988063264697,685.5980224609
"410761",47.0008952551477,301.9689941406
"410761",36.997911071322,421.9920043945
"410761",40,383.8020019531
"410761",50.9997015816174,254.0599975586
"410761",58.9973142345569,181.3760070801
"410761",94.9985079080871,15.3050003052
"410761",85.9982094897046,48.1699981689
"410761",89.0002984183826,38.2309989929
"410761",98.9973142345568,0.8920000196
"410761",12.9991047448523,1232.041015625
"410761",45.0014920919129,325.0539855957
"410761",32.9991047448523,486.5729980469
"410761",50.0029841838257,266.3479919434
"410761",20,815.3800048828
"410761",16.0011936735303,1013.3179931641
"410761",5.00149209191286,2775.1650390625
"410761",16.997911071322,951.075012207
"410761",54.0017905102954,222.3569946289
"410761",43.002088928678,347.4049987793
"410761",69.9970158161743,114.0260009766
"410761",74.0017905102954,93.0540008545
"410761",56.0011936735303,205.5720062256
"410761",10.0029841838257,1573.5209960938
"410761",45.9982094897046,314.0490112305
"410761",7.00089525514772,2129.3850097656
"410761",18.0005968367651,905.3200073242
"410761",69.0002984183826,119.9800033569
"410761",0.00596836765144733,116420.5703125
"410761",7.99761265293942,1886.3039550781
"410761",1.99940316323486,5549.623046875
"410761",10.9997015816174,1449.9990234375
"410761",36.0011936735303,437.5989990234
"410761",65.9982094897046,136.8619995117
"410761",72.9991047448523,98.6989974976
"410761",65.0014920919129,142.7740020752
"410761",67.0008952551477,131.2050018311
"410761",29.9970158161743,541.4199829102
"410761",38.0005968367651,410.3359985352
"410761",27.9976126529394,584.132019043
"410761",78.9973142345569,70.9020004272
"410761",83.002088928678,57.6800003052
"410761",98.0005968367651,4.5520000458
"410761",27.0008952551477,608.6420288086
"410761",14.9985079080871,1074.9739990234
"410761",38.9973142345569,397.1640014648
"410761",85.0014920919129,51.6590003967
"410761",43.9988063264697,335.8619995117
"410761",25.0014920919129,656.1279907227
"410761",61.0026857654432,167.0090026855
"410761",80,67.1839981079
"410761",41.9994031632349,359.6910095215
"410761",63.002088928678,154.4190063477
"410761",90.0029841838257,35.1399993896
"410761",83.9988063264697,54.6489982605
"410761",72.0023873470606,103.9720001221
"410761",32.0023873470606,504.5459899902
"410761",78.0005968367651,74.8099975586
"410761",87.9976126529394,41.5219993591
"410761",90.9997015816174,32.0750007629
"410761",96.997911071322,8.7460002899
"410761",34.0017905102954,469.0539855957
"410761",96.0011936735303,11.9569997787
"410761",99.9940316323486,0
"410761",52.9991047448523,231.8209991455
"410761",92.0023873470606,28.2310009003
"410761",25.9982094897046,632.9299926758
"410761",41.0026857654432,372.6090087891
"410761",49.0002984183826,277.8949890137
"410761",81.0026857654431,63.6119995117
"410761",67.9976126529394,125.483001709
"410761",56.997911071322,197.7409973145
"410761",94.0017905102954,19.7129993439
"410761",87.0008952551477,44.8289985657
"410761",14.0017905102954,1142.7740478516
"410761",47.9976126529394,290.108001709
"410761",23.002088928678,716.4609985352
"410761",54.9985079080871,213.7879943848
"410761",18.9973142345568,855.0380249023
"410761",74.9985079080871,87.8290023804
"410761",63.9988063264697,148.091003418
"410761",76.997911071322,78.4140014648
"410761",34.9985079080871,454.1090087891
"410761",29.0002984183826,561.8930053711
"410761",21.9994031632349,744.2420043945
"410761",92.9991047448523,23.8680000305
"410761",21.0026857654432,777.8179931641
"410761",12.0023873470606,1336.6459960938
"410761",3.99880632646971,3315.9909667969
"410761",9.00029841838257,1722.7760009766
"410761",30.9997015816174,521.2719726562
"410761",52.0023873470606,242.7270050049
"410761",58.0005968367651,189.4700012207
"410761",76.0011936735303,83.0690002441
"410761",81.9994031632348,60.5369987488
"410761",70.9997015816174,109.0749969482
"410761",61.9994031632349,160.699005127
"410761",1.00268576544315,9611.65234375
"410761",3.00208892867801,4097.798828125
"410761",60,173.8110046387
"410768",29.9955791335102,6.4559998512
"410768",8.00176834659593,8.779999733
"410768",0.02210433244916,11.7449998856
"410768",16.9982316534041,8.0810003281
"410768",15.0088417329797,8.2950000763
"410768",24.0053050397878,7.603000164
"410768",16.0035366931919,8.2139997482
"410768",25,7.4749999046
"410768",3.00618921308576,9.2749996185
"410768",12.9973474801061,8.4530000687
"410768",20.999115826702,7.6919999123
"410768",9.99115826702034,8.6400003433
"410768",5.99027409372237,8.984000206
"410768",28.0061892130858,7.0599999428
"410768",13.9920424403183,8.3229999542
"410768",7.00707338638373,8.8830003738
"410768",4.00088417329797,9.1859998703
"410768",12.0026525198939,8.5129995346
"410768",21.9938107869142,7.6620001793
"410768",23.0106100795756,7.6620001793
"410768",41.9982316534041,5.5310001373
"410768",42.9929266136163,5.5310001373
"410768",44.0097259062776,5.5310001373
"410768",45.0044208664898,5.5310001373
"410768",8.99646330680813,8.7279996872
"410768",17.9929266136163,7.9580001831
"410768",11.0079575596817,8.5520000458
"410768",19.0097259062776,7.8699998856
"410768",84.9911582670203,5.3420000076
"410768",26.9893899204244,7.2569999695
"410768",25.9946949602122,7.3150000572
"410768",1.9893899204244,9.4720001221
"410768",20.0044208664898,7.7989997864
"410768",4.99557913351017,9.1049995422
"410768",86.0079575596817,5.3080000877
"410768",50.9946949602122,5.3579998016
"410768",50,5.3880000114
"410768",37.0026525198939,5.8189997673
"410768",51.9893899204244,5.3569998741
"410768",53.0061892130858,5.3569998741
